Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenurePerJobLevel,PromotionLag
31,0,1,1,24,1,5,4,0,3,2,4,4,2,5238,0,20,4,4,0,9,3,2,5,4,1,4,1.6666666666666667,0.16666666666666666
39,0,0,1,1,3,1,4,1,3,2,2,4,1,6472,1,15,3,4,1,9,2,3,9,8,5,8,3.0,0.5
32,0,2,2,19,3,1,4,1,1,3,7,3,1,9610,0,13,3,3,1,10,2,1,4,3,0,2,1.0,0.0
40,0,2,2,7,4,3,2,1,3,5,3,2,2,19833,0,14,3,2,0,21,3,2,21,8,12,8,3.5,0.5454545454545454
45,0,2,0,4,3,1,3,0,1,3,1,3,1,9756,0,21,4,3,2,9,2,4,5,0,0,3,1.25,0.0
30,0,1,1,2,4,5,4,0,2,1,6,1,2,4968,0,16,3,4,0,10,2,3,9,7,0,7,4.5,0.0
24,0,1,0,10,3,3,1,1,3,1,1,4,1,2145,0,14,3,4,1,3,2,3,2,2,2,1,1.0,0.6666666666666666
30,1,1,0,8,3,0,3,0,2,1,1,4,0,2180,0,11,3,3,1,6,0,2,4,2,1,2,2.0,0.2
31,0,2,2,5,3,5,1,1,3,2,7,3,1,8346,0,19,3,3,1,6,3,3,5,2,0,2,1.6666666666666667,0.0
27,0,2,1,8,3,3,3,0,3,1,6,4,2,3445,0,11,3,3,0,6,5,2,6,2,1,4,3.0,0.14285714285714285
29,1,2,2,9,3,2,2,0,1,1,8,2,2,2760,0,13,3,3,0,2,3,3,2,2,2,2,1.0,0.6666666666666666
29,0,1,1,1,3,1,4,1,4,2,0,3,2,6294,1,12,3,4,0,10,5,4,3,2,0,2,1.0,0.0
30,0,2,2,15,2,2,3,1,2,3,7,1,0,7140,0,11,3,1,1,12,2,3,7,7,1,7,1.75,0.125
34,0,2,1,2,4,3,4,1,4,1,6,4,1,2932,1,14,3,1,3,6,3,3,5,0,1,2,2.5,0.16666666666666666
33,0,0,2,2,3,2,4,0,3,2,7,2,2,5147,0,15,3,4,0,13,2,2,11,7,1,7,3.6666666666666665,0.08333333333333333
49,0,2,2,11,4,2,4,0,3,2,7,4,2,4507,0,12,3,3,0,8,1,4,5,1,0,4,1.6666666666666667,0.0
33,1,2,2,16,3,1,1,0,3,3,7,1,2,8564,1,20,4,3,0,11,2,2,0,0,0,0,0.0,0.0
38,0,1,1,2,2,3,3,0,2,1,2,2,1,2468,0,14,3,2,1,9,4,2,6,1,0,5,3.0,0.0
31,1,2,2,16,4,2,1,1,3,3,7,3,1,8161,0,13,3,1,3,10,2,3,1,0,0,0,0.25,0.0
29,0,2,1,4,3,5,4,0,2,1,6,1,0,2109,0,13,3,3,1,1,2,3,1,0,0,0,0.5,0.0
30,0,2,1,16,3,1,3,1,4,2,0,3,1,5294,0,16,3,3,1,10,3,3,7,0,1,7,2.3333333333333335,0.125
32,0,0,1,5,4,5,2,1,3,1,6,2,2,2718,0,14,3,2,0,12,3,3,7,7,0,7,3.5,0.0
38,0,2,1,18,3,3,2,1,1,2,0,4,1,5811,1,16,3,3,1,15,2,3,1,0,1,0,0.3333333333333333,0.5
43,1,1,1,17,3,5,3,1,2,1,6,3,1,2437,1,16,3,4,1,6,4,3,1,0,0,0,0.5,0.0
42,0,2,1,12,3,3,2,1,3,1,2,2,0,2766,0,22,4,2,3,7,6,2,5,3,0,4,2.5,0.0
55,0,2,1,2,3,3,3,1,2,5,5,1,1,19038,0,12,3,2,3,34,2,3,1,0,0,0,0.16666666666666666,0.0
33,0,0,1,4,3,5,4,1,3,2,6,2,0,3055,0,15,3,4,2,11,2,2,9,8,1,7,3.0,0.1
41,0,2,1,9,4,1,3,1,3,1,2,1,0,2289,0,20,4,2,2,5,2,3,5,3,0,4,2.5,0.0
34,0,0,2,10,3,1,4,1,3,2,7,3,0,4001,1,14,3,3,1,15,3,3,15,14,0,7,5.0,0.0
53,0,0,1,1,4,3,1,0,2,4,4,3,1,12965,1,20,4,4,3,27,2,2,3,2,0,2,0.6,0.0
43,0,2,0,2,3,1,2,1,3,1,1,4,2,3539,0,13,3,2,0,10,5,3,9,7,1,8,4.5,0.1
34,0,2,2,3,2,1,4,0,1,2,7,4,2,6029,0,12,3,1,0,6,3,3,2,2,2,2,0.6666666666666666,0.6666666666666666
21,1,2,2,7,1,2,2,1,3,1,8,2,2,2679,0,13,3,2,0,1,3,3,1,0,1,0,0.5,0.5
38,0,2,1,6,2,4,4,0,2,1,2,3,1,3702,0,11,3,2,1,5,3,3,5,4,0,4,2.5,0.0
22,1,2,1,8,1,3,3,0,3,1,2,1,1,2398,1,17,3,3,0,1,6,3,1,0,0,0,0.5,0.0
31,0,2,2,29,4,2,1,0,2,2,7,4,1,5468,0,14,3,1,2,13,3,3,12,7,5,7,4.0,0.38461538461538464
51,0,2,1,3,3,5,1,0,3,3,3,3,1,13116,0,11,3,4,0,15,2,3,2,2,2,2,0.5,0.6666666666666666
37,0,2,2,9,2,2,2,1,2,2,7,2,1,4189,0,14,3,1,2,5,2,3,5,2,0,3,1.6666666666666667,0.0
46,0,2,1,2,4,3,3,1,3,5,5,4,0,19328,1,17,3,3,1,24,3,3,2,1,2,2,0.3333333333333333,0.6666666666666666
36,0,2,1,10,3,1,4,1,3,3,0,1,1,8321,1,13,3,4,1,15,1,3,12,8,5,7,3.0,0.38461538461538464
44,1,1,1,1,2,3,3,1,3,1,6,2,0,2342,1,12,3,3,3,6,2,2,5,3,2,3,2.5,0.3333333333333333
37,0,2,0,8,2,4,3,1,3,2,1,2,0,4071,0,13,3,3,0,19,4,2,10,0,4,7,3.3333333333333335,0.36363636363636365
35,1,2,2,27,3,1,3,1,3,2,7,4,2,5813,1,18,3,4,0,10,2,3,10,7,7,7,3.3333333333333335,0.6363636363636364
33,0,2,1,8,4,1,4,1,4,1,6,1,1,3143,0,19,3,2,1,14,1,3,10,8,7,6,5.0,0.6363636363636364
28,0,2,1,1,3,1,3,1,3,1,6,4,1,2044,0,11,3,3,1,5,6,4,5,3,0,3,2.5,0.0
39,0,2,1,10,1,3,3,1,3,3,5,3,2,13464,0,21,4,3,0,9,3,3,4,3,2,2,1.0,0.4
46,0,0,2,26,2,1,2,1,2,2,7,2,2,7991,0,15,3,3,0,6,3,3,2,2,2,2,0.6666666666666666,0.6666666666666666
40,0,2,1,2,2,1,3,0,3,1,2,1,1,3377,0,17,3,4,1,7,5,2,4,3,0,2,2.0,0.0
42,0,2,1,13,3,3,2,1,4,2,0,1,1,5538,0,18,3,3,2,10,2,2,0,0,0,0,0.0,0.0
35,0,0,1,2,2,3,2,1,3,2,4,4,0,5762,0,14,3,3,1,15,6,3,7,7,1,7,2.3333333333333335,0.125
38,0,0,0,2,3,0,1,1,3,1,1,2,0,2592,0,13,3,4,3,13,3,3,11,10,3,8,5.5,0.25
34,1,1,1,9,4,1,4,1,3,2,2,1,1,5346,0,17,3,3,1,11,3,2,7,1,0,7,2.3333333333333335,0.0
37,1,2,1,10,4,3,4,1,3,2,4,1,2,4213,0,15,3,2,0,10,4,1,10,3,0,8,3.3333333333333335,0.0
39,0,1,2,20,3,1,3,1,3,2,7,4,0,4127,0,18,3,4,1,7,6,3,2,1,2,2,0.6666666666666666,0.6666666666666666
43,0,0,1,9,3,1,1,1,3,1,6,3,2,2438,0,13,3,3,0,7,2,2,3,2,1,2,1.5,0.25
41,0,2,1,5,3,1,2,1,4,2,0,2,2,6870,0,12,3,1,0,11,3,1,3,2,1,2,1.0,0.25
41,0,2,2,4,1,2,3,0,3,3,7,3,0,10447,1,13,3,4,1,23,3,4,22,14,13,5,5.5,0.5652173913043478
30,0,2,1,10,3,3,1,0,3,3,4,3,2,9667,0,14,3,2,0,9,3,3,7,7,0,2,1.75,0.0
26,1,2,0,20,2,3,4,0,3,1,1,2,1,2148,1,11,3,3,0,6,3,3,5,1,1,4,2.5,0.16666666666666666
46,1,2,1,21,2,3,4,0,3,2,0,2,1,8926,0,22,4,4,1,13,2,4,9,7,3,7,3.0,0.3
40,0,2,1,1,3,1,3,0,3,2,0,4,0,6513,0,17,3,4,1,12,3,3,5,3,0,3,1.6666666666666667,0.0
34,0,2,2,8,2,5,2,1,4,2,7,3,1,6799,0,21,4,3,2,10,5,3,10,8,4,8,3.3333333333333335,0.36363636363636365
58,0,0,2,2,3,3,2,1,3,4,3,2,0,16291,0,22,4,4,1,37,0,2,16,9,14,14,3.2,0.8235294117647058
35,0,2,1,23,4,3,2,1,1,1,2,3,1,2705,0,16,3,2,1,6,2,4,5,4,0,3,2.5,0.0
47,0,2,1,4,3,1,3,0,2,3,4,2,0,10333,1,12,3,3,1,28,4,3,22,11,14,10,5.5,0.6086956521739131
40,0,2,1,12,3,1,2,0,3,2,0,1,0,4448,0,12,3,2,1,15,3,3,7,4,7,7,2.3333333333333335,0.875
54,0,2,1,7,4,3,4,0,3,2,6,4,1,6854,0,15,3,2,1,14,2,2,7,1,1,7,2.3333333333333335,0.125
31,0,1,2,7,4,2,1,0,3,3,7,1,1,9637,0,14,3,4,2,9,3,3,3,2,2,2,0.75,0.5
28,0,2,1,1,3,3,3,0,3,1,6,1,1,3591,0,25,4,3,1,3,3,3,3,2,1,2,1.5,0.25
38,0,2,2,2,4,2,2,0,1,2,8,4,1,5405,1,20,4,1,2,20,4,2,4,2,0,3,1.3333333333333333,0.0
26,0,2,2,10,3,3,3,1,3,2,7,4,2,4684,0,13,3,1,0,5,4,3,5,3,1,2,1.6666666666666667,0.16666666666666666
58,0,1,1,15,4,1,1,1,3,4,5,3,1,15787,1,14,3,2,0,23,3,3,2,2,2,2,0.4,0.6666666666666666
18,0,0,1,14,3,3,2,0,3,1,6,3,2,1514,0,16,3,3,0,0,4,1,0,0,0,0,0.0,0.0
31,1,2,0,18,5,0,4,1,4,1,1,1,1,2956,0,17,3,3,0,2,4,3,1,0,0,0,0.5,0.0
29,1,2,0,13,3,0,1,1,2,1,1,1,0,2335,1,15,3,4,3,4,3,3,2,2,2,0,1.0,0.6666666666666666
45,0,0,2,2,4,1,3,0,3,2,7,3,1,5154,0,22,4,2,2,10,3,4,8,7,5,7,2.6666666666666665,0.5555555555555556
36,0,2,1,2,4,4,4,0,3,2,6,2,1,6962,1,22,4,4,1,15,2,3,1,0,0,0,0.3333333333333333,0.0
43,0,1,2,2,4,1,1,1,3,2,7,4,1,5675,0,20,4,3,1,7,5,3,7,7,7,7,2.3333333333333335,0.875
27,0,1,1,5,2,1,4,0,3,1,2,4,2,2379,1,14,3,3,0,6,3,2,5,4,0,2,2.5,0.0
29,0,1,1,20,1,3,4,1,3,1,2,4,1,3812,0,13,3,2,0,11,3,4,11,8,3,10,5.5,0.25
32,0,1,2,10,4,2,4,1,3,2,7,4,2,4648,0,13,3,3,0,4,2,4,0,0,0,0,0.0,0.0
42,0,0,1,10,4,5,3,1,3,1,6,3,1,2936,0,22,4,2,2,10,1,2,6,3,3,3,3.0,0.42857142857142855
47,0,2,1,9,4,1,2,0,3,1,2,3,2,2105,0,12,3,3,0,7,2,3,2,2,2,0,1.0,0.6666666666666666
46,0,2,1,2,2,1,4,1,3,3,4,4,0,8578,0,14,3,3,1,12,4,2,9,8,4,7,2.25,0.4
28,0,0,0,1,2,1,3,1,3,1,1,4,0,2706,0,15,3,2,1,3,2,3,3,2,2,2,1.5,0.5
29,0,2,1,29,1,1,4,1,1,2,0,3,0,6384,0,17,3,4,2,11,3,3,7,0,1,6,2.3333333333333335,0.125
42,0,2,1,8,3,1,4,1,3,1,2,3,2,3968,0,13,3,4,0,8,3,3,0,0,0,0,0.0,0.0
32,1,2,2,2,4,2,3,1,2,2,7,2,2,9907,1,12,3,3,0,7,3,2,2,2,2,2,0.6666666666666666,0.6666666666666666
46,0,2,2,3,3,5,1,0,4,4,7,1,0,13225,0,12,3,4,1,25,5,3,19,17,2,8,3.8,0.1
27,0,2,2,23,1,3,2,0,2,2,8,3,1,3540,0,21,4,4,1,9,5,3,9,8,5,8,3.0,0.5
29,0,2,0,6,1,3,4,1,2,1,1,2,1,2804,0,11,3,4,0,1,3,3,1,0,0,0,0.5,0.0
43,0,2,1,6,3,3,1,0,2,5,3,3,1,19392,0,13,3,4,0,21,2,3,16,12,6,14,2.6666666666666665,0.35294117647058826
48,0,2,1,10,3,1,4,1,2,5,5,2,1,19665,0,12,3,4,0,29,3,3,22,10,12,9,3.6666666666666665,0.5217391304347826
29,1,1,1,24,2,1,4,1,2,1,6,4,2,2439,1,24,4,2,0,1,3,2,1,0,1,0,0.5,0.5
46,1,2,2,10,3,1,3,0,3,3,7,2,1,7314,0,21,4,3,3,14,2,3,8,7,0,7,2.0,0.0
27,0,1,1,15,3,1,4,0,2,1,6,1,1,4774,0,19,3,4,1,8,2,2,7,6,7,3,3.5,0.875
39,0,2,1,19,4,4,4,1,3,2,6,4,0,3902,0,14,3,2,3,7,2,3,2,2,2,2,0.6666666666666666,0.6666666666666666
55,0,2,1,2,4,5,2,1,2,1,6,4,1,2662,0,20,4,2,1,19,2,4,5,2,0,4,2.5,0.0
28,0,2,2,3,3,3,2,0,3,1,8,2,1,2856,0,19,3,4,1,1,3,3,1,0,0,0,0.5,0.0
30,1,2,2,9,3,3,2,1,3,1,8,4,2,1081,0,13,3,3,0,1,3,2,1,0,0,0,0.5,0.0
22,1,2,1,7,1,1,4,1,3,1,6,2,2,2472,1,23,4,1,0,1,2,3,1,0,0,0,0.5,0.0
36,0,2,2,10,4,5,2,0,2,2,7,3,1,5673,1,13,3,1,1,10,4,3,10,9,1,7,3.3333333333333335,0.09090909090909091
31,0,2,1,20,3,1,2,1,3,2,2,3,0,4197,0,11,3,1,1,10,2,3,10,8,0,2,3.3333333333333335,0.0
34,0,2,2,4,3,1,3,1,3,3,7,4,1,9713,1,13,3,4,3,9,3,3,5,3,1,0,1.25,0.16666666666666666
29,0,2,1,7,3,1,4,1,3,1,2,1,2,2062,0,14,3,2,0,11,2,3,3,2,1,2,1.5,0.25
37,0,2,1,7,4,3,4,1,3,2,6,1,1,4284,1,22,4,3,1,16,2,3,5,3,0,4,1.6666666666666667,0.0
35,0,2,1,16,2,4,4,0,2,2,4,2,1,4788,1,11,3,4,0,4,2,3,3,2,0,2,1.0,0.0
45,0,2,1,25,2,1,2,0,2,2,4,4,1,5906,0,13,3,4,2,10,2,2,9,8,3,8,3.0,0.3
36,0,1,0,2,1,0,2,1,2,2,1,4,2,3886,0,21,4,4,0,10,2,2,10,1,0,8,3.3333333333333335,0.0
40,0,2,1,1,4,1,1,1,3,4,3,1,0,16823,0,11,3,1,1,22,3,3,19,7,11,16,3.8,0.55
26,0,2,1,1,2,1,2,0,2,1,6,3,1,2933,1,13,3,3,1,1,3,2,1,0,1,0,0.5,0.5
27,0,2,2,2,2,3,1,0,4,2,7,3,2,6500,0,14,3,2,0,9,5,2,8,7,0,7,2.6666666666666665,0.0
48,0,1,1,22,3,3,4,0,3,4,3,4,0,17174,0,11,3,2,1,24,3,3,22,17,4,7,4.4,0.17391304347826086
44,0,2,1,1,4,1,2,1,4,2,0,1,1,5033,0,15,3,4,1,10,5,3,2,0,2,2,0.6666666666666666,0.6666666666666666
34,1,0,1,16,4,5,4,1,1,1,6,1,1,2307,1,23,4,2,1,5,2,3,5,2,3,0,2.5,0.5
56,1,2,1,24,2,1,1,1,3,1,2,4,2,2587,0,16,3,4,0,5,3,3,4,2,1,0,2.0,0.2
36,0,2,2,17,2,2,3,1,2,2,7,2,1,5507,0,16,3,3,2,12,1,1,4,2,1,3,1.3333333333333333,0.2
41,0,2,2,8,3,2,3,0,3,2,7,2,1,4393,0,21,4,3,1,14,3,3,5,4,1,4,1.6666666666666667,0.16666666666666666
42,0,2,1,6,3,3,3,1,3,3,5,1,1,13348,0,13,3,2,1,18,3,4,13,7,5,7,3.25,0.35714285714285715
31,0,2,2,10,2,3,3,0,3,2,7,4,0,6583,1,11,3,4,1,8,2,3,5,2,1,4,1.6666666666666667,0.16666666666666666
34,0,2,2,3,1,3,4,0,2,2,7,4,1,8103,1,12,3,3,0,9,3,2,4,2,0,1,1.3333333333333333,0.0
31,0,2,1,4,3,3,1,0,4,1,2,3,0,3978,0,12,3,2,1,4,0,2,2,2,2,2,1.0,0.6666666666666666
26,0,1,1,6,3,4,3,1,4,1,2,4,1,2544,0,18,3,1,1,8,3,3,7,7,7,7,3.5,0.875
45,0,1,1,1,4,3,2,1,3,2,0,3,2,5399,0,12,3,3,0,12,3,3,4,2,0,3,1.3333333333333333,0.0
33,0,2,2,10,4,2,2,1,3,2,7,3,2,5487,0,14,3,2,0,10,2,2,10,4,0,9,3.3333333333333335,0.0
28,0,1,2,1,2,1,3,1,2,2,7,4,1,6834,1,12,3,3,1,7,2,3,7,7,0,7,2.3333333333333335,0.0
29,1,1,2,24,3,5,3,1,4,1,8,1,2,1091,0,17,3,4,0,1,3,3,1,0,0,0,0.5,0.0
39,0,0,2,21,4,1,1,0,1,2,7,3,1,5736,0,19,3,3,1,10,1,3,3,2,1,2,1.0,0.25
27,0,2,1,2,4,5,2,1,3,1,6,2,1,2226,0,11,3,3,1,6,3,2,5,3,1,2,2.5,0.16666666666666666
34,0,1,1,22,4,4,3,1,2,2,6,4,1,5747,1,15,3,2,0,16,3,3,15,10,6,11,5.0,0.375
28,1,2,2,13,2,2,4,0,3,2,7,3,2,9854,1,11,3,4,0,6,0,3,2,0,2,2,0.6666666666666666,0.6666666666666666
47,0,0,1,14,4,5,3,1,3,2,6,2,1,5467,0,18,3,3,1,16,4,4,8,7,1,7,2.6666666666666665,0.1111111111111111
56,0,2,2,11,5,2,4,0,2,2,7,1,1,5380,0,16,3,3,1,6,3,3,0,0,0,0,0.0,0.0
39,0,2,1,9,2,3,1,1,3,2,4,1,1,5151,0,25,4,4,1,10,3,3,10,0,7,9,3.3333333333333335,0.6363636363636364
38,0,1,1,8,3,3,4,0,2,2,6,2,0,2133,1,16,3,3,1,20,3,3,20,11,0,7,6.666666666666667,0.0
58,0,2,2,21,3,1,4,0,3,4,3,4,1,17875,1,13,3,3,1,29,2,2,1,0,0,0,0.2,0.0
32,1,1,1,5,2,1,1,0,4,1,6,3,2,2432,1,14,3,1,0,8,2,3,4,1,0,3,2.0,0.0
38,0,2,1,9,2,1,2,1,3,1,6,4,0,4771,0,19,3,4,2,10,0,4,5,2,0,3,2.5,0.0
49,0,1,1,2,1,1,2,1,3,5,5,4,1,19161,0,15,3,4,0,28,3,3,5,4,4,3,0.8333333333333334,0.6666666666666666
42,0,2,2,12,4,2,2,1,3,2,7,4,0,5087,1,12,3,3,2,14,4,3,0,0,0,0,0.0,0.0
27,1,1,0,22,3,0,1,0,2,1,1,2,1,2863,0,12,3,1,0,1,2,3,1,0,0,0,0.5,0.0
35,0,2,2,18,4,3,2,1,3,2,7,1,1,5561,0,16,3,4,1,6,2,1,5,3,0,4,1.6666666666666667,0.0
28,0,0,1,16,3,3,3,1,3,1,6,3,2,2144,0,14,3,3,0,5,3,2,5,3,1,4,2.5,0.16666666666666666
31,0,0,1,3,2,3,3,1,3,1,6,1,0,3065,1,13,3,4,1,4,3,4,4,2,2,3,2.0,0.4
36,0,0,1,9,4,1,1,1,4,1,2,2,1,2810,0,22,4,2,0,5,3,3,5,4,0,2,2.5,0.0
34,0,2,2,1,3,2,1,1,3,3,7,4,2,9888,0,21,4,1,0,14,3,2,14,8,2,1,3.5,0.13333333333333333
34,0,2,2,13,4,3,4,1,3,3,7,3,0,8628,0,18,3,3,1,9,2,2,8,7,1,1,2.0,0.1111111111111111
26,0,2,1,1,3,3,3,1,3,1,2,1,2,2867,0,13,3,4,0,8,6,2,7,7,7,6,3.5,0.875
29,0,2,1,1,3,1,1,1,3,2,0,1,1,5373,0,12,3,1,1,6,5,2,5,3,0,2,1.6666666666666667,0.0
32,0,0,1,15,4,3,3,0,3,2,0,4,0,6667,0,18,3,2,1,9,6,3,5,1,1,2,1.6666666666666667,0.16666666666666666
31,0,1,1,1,3,1,4,1,1,2,6,1,1,5003,0,21,4,2,0,10,6,3,10,8,8,7,3.3333333333333335,0.7272727272727273
28,1,2,1,17,3,5,3,1,2,1,2,4,0,2367,0,12,3,1,1,6,2,2,4,1,0,3,2.0,0.0
38,0,2,2,1,3,1,1,1,2,1,8,1,2,2858,0,14,3,1,0,20,3,2,1,0,0,0,0.5,0.0
35,0,2,2,7,4,1,3,0,3,2,7,4,1,5204,1,11,3,4,0,10,2,3,10,8,0,9,3.3333333333333335,0.0
27,0,2,2,9,3,2,4,1,3,2,7,4,2,4105,0,14,3,1,0,7,5,3,7,7,0,7,2.3333333333333335,0.0
32,0,2,1,5,4,1,4,1,2,2,4,4,2,9679,0,24,4,2,0,8,1,3,1,0,0,0,0.3333333333333333,0.0
31,1,1,2,26,4,2,1,1,3,2,7,4,1,5617,1,11,3,3,0,10,4,3,10,7,0,8,3.3333333333333335,0.0
53,1,2,2,24,4,1,1,1,3,3,7,1,2,10448,1,13,3,2,0,15,2,2,2,2,2,2,0.5,0.6666666666666666
54,0,2,1,9,2,1,1,0,3,2,6,3,1,2897,0,11,3,3,2,9,6,2,4,3,2,3,1.3333333333333333,0.4
33,0,1,1,7,2,1,4,1,3,2,0,3,0,5968,0,20,4,3,3,9,2,3,9,7,2,8,3.0,0.2
43,0,2,1,11,3,1,1,1,3,3,0,3,1,7510,0,17,3,2,1,10,1,3,10,9,0,9,2.5,0.0
38,0,1,0,1,4,4,4,1,3,1,1,2,1,2991,1,11,3,2,1,7,2,3,6,2,1,2,3.0,0.14285714285714285
55,0,2,0,26,4,0,3,1,4,5,3,2,1,19636,1,18,3,1,1,35,0,3,10,9,1,4,1.6666666666666667,0.09090909090909091
31,0,2,1,2,1,3,4,0,1,1,2,4,0,1129,1,11,3,3,3,1,4,3,1,0,0,0,0.5,0.0
39,0,2,2,15,4,2,2,1,3,4,7,1,2,13341,0,12,3,1,0,21,3,3,20,8,11,10,4.0,0.5238095238095238
42,0,0,1,23,2,1,4,1,2,2,6,3,2,4332,0,12,3,4,0,20,2,3,20,9,3,7,6.666666666666667,0.14285714285714285
31,0,0,1,10,3,3,3,0,3,3,5,3,1,11031,0,20,4,3,1,13,2,4,11,7,4,8,2.75,0.3333333333333333
54,0,2,1,10,3,3,3,0,3,2,4,1,2,4440,1,19,3,4,0,9,3,3,5,2,1,4,1.6666666666666667,0.16666666666666666
24,0,2,1,1,2,1,2,1,2,2,0,3,2,4617,0,12,3,2,0,4,2,2,4,3,1,2,1.3333333333333333,0.2
23,0,2,1,12,2,4,4,1,3,1,2,4,2,2647,0,13,3,3,0,5,6,4,5,2,1,4,2.5,0.16666666666666666
40,0,1,1,11,3,5,4,0,3,2,2,3,1,6323,0,11,3,1,1,10,2,4,10,9,9,4,3.3333333333333335,0.8181818181818182
40,0,2,2,2,2,2,2,0,3,2,7,2,1,5677,0,14,3,3,1,15,4,3,11,8,5,10,3.6666666666666665,0.4166666666666667
25,0,2,0,2,3,0,3,0,3,1,1,2,1,2187,0,14,3,3,0,6,3,3,2,0,1,2,1.0,0.3333333333333333
30,0,2,1,1,2,3,4,1,3,1,2,2,1,3748,0,13,3,3,0,12,6,2,12,8,1,7,6.0,0.07692307692307693
25,0,2,1,2,1,4,4,1,3,1,2,3,0,3977,1,19,3,3,1,7,2,2,2,2,0,2,1.0,0.0
47,0,2,1,25,3,3,1,1,3,3,0,3,2,8633,0,23,4,2,0,25,3,3,17,14,12,11,4.25,0.6666666666666666
33,0,0,1,1,2,3,2,1,2,1,2,3,0,2008,0,12,3,3,3,1,2,2,1,1,0,0,0.5,0.0
38,0,2,2,1,4,1,4,1,3,2,7,2,1,4440,0,15,3,1,2,16,3,3,15,13,5,8,5.0,0.3125
31,0,2,2,2,2,1,1,1,3,1,8,3,1,3067,0,19,3,3,1,3,1,3,2,2,1,2,1.0,0.3333333333333333
38,0,1,1,6,4,1,1,1,2,2,4,3,1,5321,0,11,3,4,1,10,1,3,8,3,7,7,2.6666666666666665,0.7777777777777778
42,0,2,1,18,4,1,4,1,3,2,6,1,0,5410,1,17,3,3,1,9,3,2,4,3,1,2,1.3333333333333333,0.2
41,0,2,1,1,3,1,4,1,3,1,6,4,1,2782,0,22,4,1,1,12,3,3,5,3,1,0,2.5,0.16666666666666666
47,0,0,1,1,1,3,3,0,3,3,5,2,1,11957,0,18,3,1,2,14,3,1,13,8,5,12,3.25,0.35714285714285715
35,0,2,1,11,4,3,4,1,3,1,2,3,1,2660,1,11,3,3,1,5,3,3,2,2,2,2,1.0,0.6666666666666666
22,0,2,1,1,2,1,4,1,3,1,6,3,2,3375,0,12,3,4,0,4,2,4,3,2,1,2,1.5,0.25
35,0,2,1,9,4,3,2,1,3,2,6,3,2,5098,0,19,3,2,0,10,5,3,10,7,0,8,3.3333333333333335,0.0
33,0,2,1,15,2,3,2,0,3,2,0,4,1,4878,1,13,3,1,1,10,6,3,9,7,8,1,3.0,0.8
32,0,2,1,29,4,1,3,0,2,1,2,2,2,2837,0,13,3,3,0,6,3,3,6,2,4,1,3.0,0.5714285714285714
40,0,2,1,1,4,1,1,1,3,1,2,4,1,2406,0,19,3,3,2,8,3,2,1,0,0,0,0.5,0.0
32,0,2,2,1,4,3,2,1,2,1,8,2,1,2269,0,14,3,2,1,3,2,3,2,2,2,2,1.0,0.6666666666666666
39,0,2,1,24,1,1,1,1,3,2,6,4,2,4108,0,13,3,1,0,18,2,3,7,7,1,7,2.3333333333333335,0.125
38,0,2,1,10,3,3,2,0,1,3,5,3,1,13206,0,12,3,1,1,20,3,3,18,16,1,11,4.5,0.05263157894736842
32,0,2,2,1,4,2,3,0,3,3,7,4,1,10422,0,19,3,3,2,14,3,3,14,10,5,7,3.5,0.3333333333333333
37,0,2,1,10,3,1,3,0,4,3,5,4,1,13744,1,25,4,1,1,16,2,3,16,11,6,8,4.0,0.35294117647058826
25,0,2,2,8,2,4,1,0,3,2,7,3,0,4907,1,22,4,2,1,6,3,2,5,3,0,4,1.6666666666666667,0.0
52,0,0,2,29,4,1,1,1,3,1,8,4,0,3482,0,15,3,2,2,16,3,2,9,8,0,0,4.5,0.0
44,0,2,1,1,3,3,2,1,3,1,6,4,2,2436,1,12,3,3,0,6,2,3,4,3,1,2,2.0,0.2
21,0,2,2,5,1,3,3,1,3,1,8,1,2,2380,1,11,3,4,0,2,6,3,2,2,1,2,1.0,0.3333333333333333
39,0,0,1,9,3,1,4,1,3,5,3,4,2,19431,0,13,3,3,0,21,3,2,6,0,1,3,1.0,0.14285714285714285
23,1,1,2,9,3,2,4,1,3,1,8,1,1,1790,0,19,3,1,1,1,3,2,1,0,1,0,0.5,0.5
36,0,2,2,3,3,3,1,0,2,3,7,4,1,7644,0,19,3,3,2,10,2,3,9,7,3,4,2.25,0.3
36,0,1,1,4,2,1,4,0,3,2,4,2,0,5131,0,13,3,2,3,18,3,3,4,2,0,2,1.3333333333333333,0.0
56,0,0,1,1,4,1,3,1,3,2,0,3,0,6306,0,21,4,1,1,13,2,2,13,12,1,9,4.333333333333333,0.07142857142857142
29,1,2,1,1,4,3,1,1,3,1,6,4,1,4787,1,14,3,2,3,4,3,4,2,2,2,2,1.0,0.6666666666666666
42,0,2,1,2,3,1,1,1,3,5,3,3,1,18880,0,11,3,1,0,24,2,2,22,6,4,14,3.6666666666666665,0.17391304347826086
56,1,2,1,7,2,5,4,1,3,1,2,3,1,2339,0,11,3,4,1,14,4,1,10,9,9,8,5.0,0.8181818181818182
